-0.9485328,0.040877074,-1.8193607,0.09752923,-0.3377289,-0.43870005,0.24443808,-0.12571776,-0.14289176,0.34989783,-0.8348466,0.21972372,-0.7312142,-0.09159233,-1.1962091,-0.07497081,-0.3606129,0.37359092,-1.1111447,0.645566,-0.45655394,-0.11750854,-0.7355995,0.23968849,0.7244458,-0.023191765,0.077178635,-0.24662235,-0.39470935,-0.28261548,0.06935128,-0.8715999,-0.16105902,0.46307102,-0.653167,0.15325776,-0.44509256,-1.2230679,0.9623678,-0.63526756,-0.10542499,-0.3153318,-0.24087116,-0.06280532,0.3208583,-0.3199202,-0.14946453,-0.15863997,0.50208455,-0.17350528,0.31122723,-0.49800512,-0.018470751,-0.61291605,-0.039415214,-0.02350418,-0.30368137,-0.47275716,0.2860834,-1.655236,-0.15154462,0.39552358,-0.6572697,0.8452829,-0.8307905,0.57730633,-1.6075044,0.0004360436,-0.16602239,-0.79801357,-1.0509939,-0.4573458,0.977032,0.8950264,0.2845117,-0.30274826,-0.45790485,0.03489539,-0.034542255,-1.2106533,-0.9824886,0.03249903,1.135818,0.166399,0.09998869,-0.98327166,-0.32002625,-0.5569447,0.41831294,0.7011062,-0.3681033,0.21794046,0.3463237,-1.1708528,-0.055497896,0.5827028,-0.3092821,0.3069119,0.30527246,-0.5158194,0.4671464,0.6416967,-0.35743707,0.5748432,-0.25880322,0.14150783,0.41161034,-0.21944617,-0.46684054,0.13788974,-0.2740597,-0.7741541,-0.10004537,-0.33374768,-0.084777854,-0.037489403,-0.2634504,-1.6441196,0.105355576,-0.4214764,0.07692623,-0.93191797,0.05957373,0.35000125,-0.39102796,-0.54443914,-0.2603155,-0.9753913,0.7220997,-0.59485805,0.6612575,-0.6438414,-0.34194323,0.1267782,-0.00734566,-0.06739422,1.1753403,-0.6957161,0.84098095,0.30971396,-0.40153727,-0.10523039,-0.84495413,-0.27770224,-0.49418032,-0.011297697,-0.65499383,-0.98255086,0.033372894,-0.42365637,-0.12382814,0.31280205,0.38437158,0.14552997,-0.52668434,-0.21779062,0.010171308,-0.4842669,-0.20801355,-0.8567245,0.52465713,0.14523852,-1.2053934,-0.67686594,-0.045759045,0.7801974,-0.12770857,0.02035638,-0.50016826,0.18920253,-0.30484948,-0.22721314,-0.4922124,-0.04784294,0.43732256,-0.26492554,-0.6357025,-0.035910502,0.3993076,0.3587965,-0.60571176,-1.8713564,-0.6951493,-0.40672672,-0.2152331,-0.14798541,-0.051595714,0.80309373,-0.41775292,-1.2165314,0.2524139,-0.49312133,0.5204363,-0.24090119,-1.131262,-0.5571753,0.43194532,0.21062885,-0.31082916,-0.16502453,-0.31312633,0.0067397556,0.025757467,-0.4152475,-0.12366741,0.84144545,-0.7308853,-0.24959843,0.6264954,-0.38319165,-0.012306079,-0.109455794,0.2438456,-1.289897,-0.6319973,0.096884,-0.15439808,-0.3883825,-0.015718993,-0.4375719,0.054779164,-0.66218525,-0.40511212,-0.07442734,-0.3982042,0.4554709,-0.9781977,-0.1216738,-0.49312252,0.4052021,0.049313866,-0.91561896,-0.023260206,-0.24332456,-0.8722224,-0.09833623,0.43062118,-0.51307136,0.52363724,-0.50110936,0.55690706,-0.15462759,-0.402527,-1.3613137,-0.17126434,0.80459535,1.0056388,-0.6478752,-0.04027794,0.23433958,0.41647014,0.3738073,-0.25654146,-2.498526,-0.06727028,-0.891143,0.30619854,0.78069556,-0.9187261,0.2769375,0.31644243,-0.8171444,0.08086969,0.76171875,-0.571707,0.3342468,0.05815794,0.06526611,-1.0380638,-0.24014464,-0.32762626,0.37840527,-1.2782861,-0.15531765,-0.28660285,0.29989833,0.4575425,-1.175811,-0.38103226,-0.34163907,-0.1457887,0.40772155,0.3730052,-1.0646735,-0.5147366,-0.036091007,0.31720683,-0.45447832,0.07130407,0.85397094,-0.6081629,-1.2972453,-0.98517966,-0.41134724,0.31618148,0.10961367,-0.29738975,0.85256284,0.5663866,-0.8641307,0.0050295764,-0.258502,0.71131676,0.5075389,-0.27271962,0.34297362,0.31369066,-0.59172666,0.23281498,0.14829303,-0.97661984,-0.44730818,0.6614163,0.1478223,0.07681966,-0.3880528,0.28242064,-0.19539352,-0.082850024,0.4569712,-0.016083207,0.8071687,-0.14392366,0.14834902,0.17877989,0.24741358,-0.5899485,-0.80159247,-0.35868785,-0.21271734
-0.3319645092824151,1,1,1,1,1,1,1,-0.03930274713938644,1,1,1,-0.27101620803650556,1,1,-0.0009559083192844134,1,1,1,1,1,-0.037747206234638696,1,1,1,1,1,-0.1271653963519624,1,1,1,1,1,1,1,1,1,1,1,-0.23461579413415073,1,1,-0.13709312999461878,1,1,-0.15779401217053918,1,-0.07891654687341951,1,1,1,1,1,-0.23503412395370385,1,1,1,-0.20874723514977697,1,1,1,1,-0.29453575962454176,1,1,1,1,0.051128416499989136,-0.08415474349710642,1,1,-0.20459112523366177,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9970920146573122,-0.1411057556708651,-0.2002015826662285,1,1,1,1,1,-0.35391756392579055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1776674686184429,1,1,-0.24891556437947354,1,1,1,1,1,-0.43907773886336265,1,1,1,1,1,1,-0.16712118273316515,-0.2517823144451969,1,-0.30085360625140145,1,-0.22744509454344689,1,1,1,1,1,1,1,-0.2898162204939034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.06307486061097513,1,1,1,1,1,-0.36181888397548717,-0.273450944649146,-0.018860761809782998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.20031524623020558,1,-0.09061187649158631,1,1,1,1,1,1,1,1,-0.355314016766924,-0.2391840998065739,1,1,-0.13387408976744683,1,1,1,0.03134566479207162,0.9996762874520706,1,1,-0.27213406942147406,1,1,1,1,1,1,-0.40901068655515954,1,1,-0.10258109221301841,-0.12572663280491755,1,1,1,1,0.9997578991055117,1,1,1,1,-0.014513528372996116,1,1,1,1,1,1,1,1,1,-0.21412333797872163,1,1,1,1,1,-0.4165368486561543,-0.06842382886243978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.23782560145137313,1,0.17360761798253574,1,1,1,1,1,-0.37997386682454615,-0.0759342597072379,1,1,1,1,1,1,1,1,1,-0.3305294017318038,-0.20949663137193666,1,1,1,0.026632879991766008,1,1,1,1,1,1,0.2238578352071694,1,1,1,1,1,1,1,1,0.9968389219876795,1,1,1,1,1,-0.34190490302382603,1,1,1,1,-0.19172566457423756,1,1,1,1,1,1,1,1,1,1,1,1,-0.1712361988347477,1
-0.32193083800023775,1,1,1,1,1,1,1,-0.044913227652672125,1,1,1,-0.2672007899869974,1,1,0.005414744490597617,1,1,1,1,1,-0.03576369700879879,1,1,1,1,1,-0.12732753687953466,1,1,1,1,1,1,1,1,1,1,1,-0.2311016622694817,1,1,-0.14104492990224507,1,1,-0.1457380908702033,1,-0.07803616430393522,1,1,1,1,1,-0.23990165295735813,1,1,1,-0.20221862582109587,1,1,1,1,-0.27064026696678345,1,1,1,1,0.04920485121154173,-0.09554865740413154,1,1,-0.2045435152182959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.14179071539997076,-0.22533919852354853,1,1,1,1,1,-0.35495000793748105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.17568401195383068,1,1,-0.24677599467322278,1,1,1,1,1,-0.45139707877644936,1,1,1,1,1,1,-0.16949789554381786,-0.2555889912055102,1,-0.28377306465757024,1,-0.23642004035717015,1,1,1,1,1,1,1,-0.2892491362836587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.06358573427325419,1,1,1,1,1,-0.3284654456293997,-0.2900986270692624,-0.019702183619010407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.20343549559551893,1,-0.08903064189784929,1,1,1,1,1,1,1,1,-0.3802690719920453,-0.22630267031221662,1,1,-0.1346947931449037,1,1,1,0.03137371370025796,1,1,1,-0.2667182881604069,1,1,1,1,1,1,-0.4145003309124479,1,1,-0.10778987874662019,-0.144641315438957,1,1,1,1,1,1,1,1,1,-0.009543970843553197,1,1,1,1,1,1,1,1,1,-0.2059264889136088,1,1,1,1,1,-0.38997908025503153,-0.06271893594882091,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9932456711049007,1,1,1,1,1,-0.2370296397274605,1,0.18098222269647132,1,1,1,1,1,-0.3823651755023627,-0.0726893987156512,1,1,1,1,1,1,1,1,1,-0.32088747496818293,-0.21647013328238698,1,1,1,0.02953821268640132,1,1,1,1,1,1,0.23258912785430108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.33326133414238635,1,1,1,1,-0.19688647168947584,1,1,1,1,1,1,1,1,1,1,1,1,-0.18700709205870178,1
-0.3262851095409961,1,1,1,1,1,1,1,-0.04118592044270852,1,1,1,-0.23829249148258308,1,1,0.0006531501057993397,1,1,1,1,1,-0.04181617595193657,1,1,1,1,1,-0.11864341827362293,1,1,1,1,1,1,1,0.9987764567470802,1,1,1,-0.23815309669469284,1,1,-0.14096984672083265,1,1,-0.14159938099628783,1,-0.07681583696407131,1,1,1,1,0.9995498850964243,-0.22623997242731517,1,1,0.9985131966512995,-0.19684807866835252,1,1,1,1,-0.27043382822381073,1,1,1,1,0.05218028387448688,-0.077583922962905,1,1,-0.2027943277870696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.14066316755247135,-0.23880451500813676,1,1,1,1,1,-0.3748424367164168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.17844211331888238,1,1,-0.26326439754210607,1,1,1,1,1,-0.4403548224039382,1,1,1,1,1,1,-0.15634322422923028,-0.2599498842939345,1,-0.31967685737884177,1,-0.2574886346116726,1,1,1,1,1,1,1,-0.29845558021405044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.07560893742228031,1,1,1,1,1,-0.35775611616851644,-0.26481003613735665,-0.023086332324102843,1,1,0.9964055555530558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.21242389685163757,1,-0.09119497133309687,1,1,1,1,1,1,1,1,-0.35751036747867,-0.24835611842688413,1,1,-0.10951624378865685,1,1,1,0.03114847287743722,1,1,1,-0.278449351248016,1,1,1,1,1,1,-0.43058972899368325,1,1,-0.0982429058948752,-0.1508314817368689,1,1,1,1,1,1,1,1,1,-0.009623753889951271,1,1,1,1,1,1,0.9974421828523213,1,1,-0.23094811503359128,1,1,1,1,1,-0.4002667913487806,-0.06607645773285134,1,1,1,1,1,1,1,1,0.9894088702212236,1,1,1,1,1,1,1,1,1,1,-0.24550179740305894,0.9982453286321067,0.17897635978940085,1,1,1,1,1,-0.39450198480318316,-0.07064158174345711,1,1,1,1,1,1,1,1,1,-0.326454388826665,-0.21328867031799026,1,1,1,0.029448034574192563,1,1,1,1,1,1,0.23643332703891634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.31994265162928953,1,1,1,1,-0.2027568574645289,1,1,0.9995908935656325,1,1,1,1,1,1,1,1,1,-0.16749265704750788,1
-0.328110599704153,1,0.9954716557972778,1,1,1,1,1,-0.03953827937769227,1,1,1,-0.2637350027077423,1,1,0.0021452777525552184,1,1,1,1,1,-0.04696268824824481,1,1,1,1,1,-0.12524732076109457,1,1,1,1,1,1,1,1,1,1,1,-0.23735475104607268,1,1,-0.13918702123953663,1,1,-0.157725941813008,1,-0.08274221710628736,1,1,1,1,1,-0.2303893841749252,1,1,1,-0.2002649745667106,1,0.9996293441430516,1,1,-0.2709762807706944,1,1,1,1,0.05055368660081376,-0.08993993781723197,1,1,-0.20047282951263126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1405681446304555,-0.20535802430732403,1,1,1,1,1,-0.34143638600291376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.18531268211115762,1,1,-0.25966567416471525,1,1,1,1,1,-0.44256287804326605,1,1,1,1,1,1,-0.18678282096395707,-0.255062768663775,1,-0.32273033568062015,1,-0.2623075517821989,1,1,1,1,1,1,1,-0.30634207245146544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.05415519604661581,1,1,1,1,1,-0.350106997161664,-0.2772715006762105,-0.01935983361994103,1,1,1,1,1,1,1,0.9994303153983202,1,1,1,1,1,1,1,1,0.9844166139999729,1,-0.21071628792253502,1,-0.09130452800121439,1,1,1,1,1,1,1,1,-0.33673261500149065,-0.2499593658053251,1,0.9999487421165516,-0.13931209489616314,1,1,1,0.031473028426216305,1,1,1,-0.2609549296527853,1,1,1,1,1,1,-0.3897898987529801,1,1,-0.10135968112179919,-0.15175475276744335,1,1,1,1,1,1,1,1,1,-0.009620745914459498,1,1,1,1,1,1,1,1,1,-0.22376701466150664,1,1,1,1,1,-0.4221075260384788,-0.06752227540448358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2475684560876133,1,0.18052474578659936,1,1,1,1,1,-0.3886510199213678,-0.07217067977446438,1,1,1,0.996989521291798,1,1,1,1,1,-0.31366755016325815,-0.20653463283226428,1,1,1,0.027362992990646772,1,1,1,0.9977621179198156,1,1,0.23146471422370565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.34835987344137526,1,1,1,1,-0.19369745291031748,1,1,1,1,1,1,1,1,1,1,1,0.9997352573545059,-0.16902326546019658,1
-0.32479839742142114,1,1,1,1,1,1,1,-0.03904767284814285,1,1,1,-0.27984038921412696,1,1,0.0031574762744069128,1,1,1,1,1,-0.038434864216441884,1,1,1,1,1,-0.1258013083280394,1,1,1,1,1,1,1,1,1,1,1,-0.24848142368114784,1,1,-0.1364029152410694,1,1,-0.14992392416845246,1,-0.079193970514157,1,1,1,1,1,-0.25787212553723743,1,1,1,-0.20169167335743735,1,1,1,1,-0.2736568489451678,1,1,1,1,0.049974861470183776,-0.07304137551481128,1,1,-0.19492682921701895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.14136575892243225,-0.21001438519537216,1,1,1,1,1,-0.3539305673924357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.18282333957766947,1,1,-0.2590288822147358,1,1,1,1,1,-0.43809749104711837,1,1,1,1,1,1,-0.17188006964917935,-0.2598525156435427,1,-0.29581874820824405,1,-0.24397306734780191,1,1,1,1,1,1,1,-0.290874628480787,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999962336329309,1,1,1,1,-0.058641182369062024,1,1,1,1,1,-0.36168722722493957,-0.28332584874314404,-0.019560254889665025,1,1,1,0.9987474324462754,1,1,1,1,1,1,1,1,0.9983352640407009,1,1,1,1,1,-0.20488531443233465,1,-0.09346389326043979,1,1,1,1,1,1,1,1,-0.35993155501193197,-0.24458673678301746,1,0.9984841472522031,-0.13359600912083616,1,1,1,0.03138537758523109,1,1,1,-0.2690607515534754,1,1,1,1,1,1,-0.4152112676044878,1,1,-0.10367904752262194,-0.12972372113783978,1,1,1,1,1,1,1,1,1,-0.01966877536107484,1,1,1,1,1,1,1,1,1,-0.21475999560294853,1,1,1,1,1,-0.41093554230260787,-0.06723382970873905,1,1,1,1,1,1,1,1,0.9969503167800912,1,0.9983590195115974,1,1,1,1,1,1,1,1,-0.24753629110266104,1,0.17870842730811934,1,1,1,1,1,-0.39155905655512757,-0.07548762265154216,1,1,1,1,1,1,1,1,1,-0.31144267092193384,-0.21242515036995638,1,1,1,0.02430527683623085,1,1,1,1,1,1,0.2330044036489815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.34274599289303553,1,1,1,1,-0.19935081793981163,1,1,1,1,1,1,1,1,1,1,1,1,-0.1673550505822925,1
-0.3224923860726597,1,1,1,1,1,1,1,-0.03693209098750373,1,1,1,-0.25316086056069903,1,1,-0.004185639721636226,1,1,1,1,1,-0.03923060916265308,1,1,1,1,1,-0.13389295880938062,1,1,1,1,1,1,1,1,1,1,1,-0.2388221931630009,1,1,-0.13747208416957632,1,1,-0.16496640067839569,1,-0.07809394189932778,1,1,1,1,1,-0.2368904898046229,1,1,1,-0.207390855692891,1,1,1,1,-0.2722162341476607,1,1,1,1,0.05366579903057301,-0.09409098441001193,1,1,-0.21224765867371534,1,1,1,1,1,1,1,1,0.9915040562439461,1,1,1,1,1,-0.14166779829502235,-0.21450099936020997,1,1,1,1,0.9994787422506344,-0.35302835865684606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.18599842154725496,1,1,-0.2570862691407433,1,1,1,1,1,-0.444440779153219,1,1,1,1,1,1,-0.17634140758300784,-0.2563398493897379,1,-0.29636047604151866,1,-0.2468035035500969,1,1,1,1,1,1,1,-0.27584003535067436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.060571143012104964,1,1,1,1,1,-0.3605195560250269,-0.26781561970740975,-0.022325296312853366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.20082865518083795,1,-0.0893070266016553,1,1,1,0.9911000285051834,1,1,1,1,-0.3788671005494765,-0.23485629287310442,1,1,-0.13304595738519834,1,1,1,0.031384598258371726,1,1,1,-0.26535330522931877,1,1,1,1,1,1,-0.4110282972155126,1,1,-0.10554358719046042,-0.16877863311535132,1,1,1,1,1,1,1,1,1,-0.010618132027698334,1,1,1,1,1,1,1,1,1,-0.20710993163730643,1,1,1,1,1,-0.40830800014511853,-0.06785949424577985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2331765387655179,1,0.17352690667891538,1,1,1,1,1,-0.35799945455369914,-0.0747005228859388,1,1,1,1,1,1,1,1,1,-0.33376831004756363,-0.21654112592831243,1,1,1,0.021646038327106244,1,1,1,1,1,1,0.23761006796048398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.3506196441190944,1,1,1,1,-0.1920310214103427,1,1,1,1,1,1,1,1,1,1,1,1,-0.17408799462848135,1
-0.32923518855793066,1,1,1,1,1,1,1,-0.03512245346369493,1,1,1,-0.2652835526955129,1,1,0.0016092022013407875,1,1,1,1,1,-0.0387970468928237,1,1,1,1,1,-0.13131886486624703,1,1,1,1,1,1,1,1,1,1,1,-0.23909793279328181,1,1,-0.13570523099247933,1,1,-0.15421732663403695,1,-0.07101507805581549,1,1,1,1,1,-0.23562429214287497,1,1,1,-0.2045017291777861,1,1,1,1,-0.27429924598204597,1,1,1,1,0.05555526336429905,-0.08534379702968711,1,1,-0.21197486377937602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.13755266785420017,-0.21094383849421772,1,1,1,1,1,-0.36140382698269996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.18194844181919634,1,1,-0.2539032986201972,1,1,1,1,1,-0.43565746839253694,1,1,1,1,1,1,-0.18311212547050063,-0.2682592727314556,1,-0.30647251249437707,1,-0.22542039398413843,1,1,1,1,1,1,1,-0.2948850082822246,1,1,0.9981271091429207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9988553492067914,-0.0557709891872203,1,1,1,1,1,-0.37005363595369145,-0.27909621553847247,-0.01607153364490835,1,1,1,1,1,1,1,1,1,1,1,0.99919358762476,1,1,1,1,1,1,-0.2044638538731306,1,-0.09599302259074441,1,1,1,1,1,1,1,1,-0.37664967326793697,-0.24311164545620104,1,1,-0.1330888710043995,1,1,1,0.03130211446830929,1,1,1,-0.26961943998673615,1,1,1,1,1,1,-0.4207517013096347,1,1,-0.1048733089117989,-0.15768611848357386,1,1,1,1,1,1,1,1,1,-0.01260500400864444,1,1,0.999885692824788,1,1,1,1,1,1,-0.19726994181552993,1,1,1,1,1,-0.4070156004198889,-0.06291071422903824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.25001757683368453,1,0.16972559443309818,1,1,1,0.9984210725380157,1,-0.3812615866491401,-0.07401417648492511,1,1,1,1,1,1,1,1,1,-0.33115733352996235,-0.22339423877007164,1,1,1,0.024226352528124283,1,1,1,1,1,1,0.23526567853915295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.34493124525311153,1,1,1,1,-0.1984610849970811,1,1,1,1,1,1,1,1,1,1,1,0.9972257849110432,-0.17343527429324374,1
-0.31956369841838994,1,1,1,1,1,1,1,-0.033382952417943944,1,0.9992809574792632,1,-0.2660310864707715,1,1,-0.004374268407047993,1,1,1,1,1,-0.039746192118272385,1,1,1,1,1,-0.12917537940109813,1,1,1,1,1,1,1,1,1,1,1,-0.234393585888393,1,1,-0.1439231049041819,1,1,-0.15242788890275075,1,-0.07513178459697696,1,1,1,1,1,-0.22911315165228727,1,1,1,-0.20218147936455788,1,1,1,1,-0.2758151369201889,1,1,1,1,0.05550622576670827,-0.0883407219167618,1,1,-0.20928336730593908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.13638305656675234,-0.2172312882265346,1,1,1,1,1,-0.36197309483372186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.18005859814354122,1,1,-0.2570681762152073,1,1,1,1,1,-0.4298057769966589,1,1,1,1,1,1,-0.17778048509175806,-0.26727547340283453,1,-0.30684196335663766,1,-0.23054789524383257,1,1,1,1,1,1,1,-0.29664071370913947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.056815385555470485,1,1,1,1,1,-0.3672886286613151,-0.2766058434780297,-0.013475100521943896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2041975662031573,1,-0.09394311506692415,1,1,1,1,1,1,1,1,-0.3729196262709833,-0.24257404708650207,1,1,-0.13478202715690712,1,1,1,0.031307827039470916,1,1,1,-0.2837937152977691,1,1,1,1,1,1,-0.42522366548939655,1,1,-0.10466377108164393,-0.16996060167993757,1,1,1,1,1,1,1,1,1,-0.011825522680916856,1,1,1,1,1,1,1,1,1,-0.18768846645175602,1,1,1,1,1,-0.40331107111912967,-0.06458158429431338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.25202741627196623,1,0.17101867704322127,1,0.9950478007493183,1,1,1,-0.3807978283985834,-0.0723127405002881,1,1,1,1,1,1,1,1,1,-0.33226205845409695,-0.225006333041945,1,1,1,0.02398354872995852,1,1,1,1,1,1,0.23416463391928982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.34443943535322036,1,1,1,1,-0.19902573734323764,1,1,1,1,1,1,1,1,1,1,1,1,-0.16988901627605557,1
-0.331847330375186,1,1,1,1,1,1,1,-0.03278693390407321,1,1,1,-0.27733351401078243,1,0.9933405090519564,-0.00032308083850176656,1,1,1,1,1,-0.046664486346500715,1,1,1,1,1,-0.13016636896198636,1,1,1,1,1,1,1,1,1,1,1,-0.23349379219390146,1,1,-0.13720460408573631,1,1,-0.15319546646660795,1,-0.0819701097926591,1,1,1,1,1,-0.23309829245438196,1,0.9977602882688965,1,-0.20226185990259843,1,1,1,1,-0.2704597709354903,1,1,1,1,0.04893366083652675,-0.07945462366192457,1,1,-0.2089554756800798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1391003108497495,-0.20804881153745505,1,1,1,1,1,-0.3593067628147375,1,1,1,1,1,0.9980933098669685,1,1,1,1,1,1,1,1,-0.18402883774071588,1,1,-0.2477824619912729,1,1,1,1,1,-0.4418341937208683,1,1,1,1,1,1,-0.1808104103674528,-0.2677764658718885,1,-0.32269553904365916,1,-0.23679283394165107,1,1,1,1,1,1,1,-0.2794811239038268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.05513053995387344,1,1,1,1,1,-0.3775436117236397,-0.2758570687967069,-0.02438022065819779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2050950282399551,1,-0.0944024429850766,1,1,1,1,1,1,1,1,-0.36139833297301965,-0.24604196487762564,1,1,-0.13646703925016174,1,1,1,0.031360374967095005,1,1,1,-0.26999981772793624,1,1,1,1,1,1,-0.41524475109930215,1,1,-0.10454124691976222,-0.1517270807393426,1,1,1,1,1,1,1,1,1,-0.010977160126398046,1,1,1,1,1,1,1,1,1,-0.20705227553049121,1,1,1,1,1,-0.4037539916820309,-0.05750241693926104,1,1,1,1,1,1,1,1,0.9943760880246165,1,1,1,1,1,1,1,1,1,1,-0.24516475353751677,1,0.1723303386277758,1,1,1,1,1,-0.3923305220981801,-0.07147387021441633,1,1,1,1,1,1,1,1,1,-0.3359866426154653,-0.21716106819966008,1,1,1,0.022910079719021186,1,1,1,1,1,1,0.24025690953165035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.35165705427879557,1,1,1,1,-0.1971061453782517,1,1,1,1,1,1,1,1,1,1,1,0.9984150267595902,-0.17150720806051137,1
